account,dependency,date,clock,quantity,reference,fee,day_qc,available_at
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-30,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-07-31,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-01,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-05,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-06,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-08,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-12,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-13,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-14,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-16,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-20,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-21,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-22,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-23,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-26,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-27,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-28,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-29,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-08-30,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-03,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-04,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-05,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-06,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-09,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-10,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-11,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-12,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-18,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-19,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-20,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-23,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-24,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-27,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-09-30,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-08,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-09,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-10,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-11,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-15,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-17,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-21,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-22,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-24,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-25,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-28,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-29,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-10-30,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-04,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-06,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-07,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-08,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-11,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-13,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-14,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-18,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-20,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-22,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-25,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-26,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-11-28,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-02,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-04,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-06,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-09,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-10,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-11,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-12,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-13,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-17,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-18,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-20,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-24,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2024-12-30,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-03,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-06,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-08,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-09,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-10,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-15,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-16,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-17,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-20,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-21,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-22,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-23,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-24,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-01-27,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-05,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-06,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-10,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-12,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-17,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-18,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-19,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-20,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-24,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-25,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-02-27,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-03,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-04,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-05,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-10,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-11,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-12,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-13,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-14,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-17,,100,,,False,after15:00_or_unknown_provider_latency
S0_0_locked,restoration_deficit_on_QC_rejected_day_potential_suppression_not_proven_fill,2025-03-27,,100,,,False,after15:00_or_unknown_provider_latency
